student_id,name,email,department,dept_code,year,semester,archetype_id,cgpa,sgpa_current,attendance_pct,backlog_count,programming_score,dsa_score,aptitude_score,logical_score,verbal_score,communication_score,core_ece_score,core_mech_score,projects_count,projects_avg_completion,internships_count,internships_tasks_completed,certifications_count,training_hours_total,online_problems_attempted,online_problems_solved,online_easy_solved,online_medium_solved,online_hard_solved,online_coding_accuracy,online_contest_rating,online_contests_count,online_coding_streak,software_skill_gaps,core_ece_skill_gaps,readiness_composite_score,is_placement_ready,c_completion,c_score,c++_completion,c++_score,java_completion,java_score,python_completion,python_score,javascript_completion,javascript_score,sql_completion,sql_score
SP2026AID1960,Priya Singh,priya.singh1960@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,5,7.81,7.51,82.8,0,85.2,70.1,71.4,65.9,83.3,78.4,23.9,18.2,5,94.6,1,3,6,110,177,145,73,62,10,81.9,1822,14,24,3,0,78.8,1,86.9,61.6,90.2,85.8,78.1,86.5,76.9,85.3,91.6,76.7,90.6,85.5
SP2026IT1961,Divya Chopra,divya.chopra1961@skillpilot.edu,Information Technology (IT),IT,3,6,7,6.74,7.09,68.2,1,64.9,57.2,63.7,58.6,63.6,65.8,33.2,31.6,3,63.6,1,3,2,83,96,83,36,31,16,86.5,1629,12,10,5,0,56.5,0,48.9,70.4,63.5,63.9,68.0,57.3,61.1,63.5,45.9,51.7,52.8,63.9
SP2026AID1962,Bhavya Menon,bhavya.menon1962@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,6,9.44,9.62,85.9,0,97.0,97.6,82.1,91.6,98.1,91.6,39.0,28.8,3,91.2,1,4,5,160,410,304,140,131,33,74.1,2162,25,18,0,0,94.1,1,95.3,80.1,88.4,92.7,92.2,92.1,100.0,92.5,82.7,72.1,89.3,85.0
SP2026ECE1963,Rohan Agarwal,rohan.agarwal1963@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,6,9.17,9.08,94.8,0,91.7,90.1,83.5,83.2,83.6,87.1,67.2,33.5,4,90.4,2,4,3,142,334,302,165,127,10,90.4,2086,22,38,0,2,90.7,1,62.5,65.2,60.6,62.7,79.1,87.0,78.2,83.0,70.4,99.7,73.3,79.2
SP2026EEE1964,Aditi Deshmukh,aditi.deshmukh1964@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,2,8.19,8.12,87.9,0,57.9,54.9,92.1,77.7,40.1,45.8,60.4,32.7,3,75.8,0,0,1,65,110,94,43,34,17,85.5,1650,14,1,6,3,67.2,0,53.8,38.5,41.2,46.8,59.5,43.1,56.1,37.4,58.1,48.2,46.9,41.2
SP2026IT1965,Varun Sen,varun.sen1965@skillpilot.edu,Information Technology (IT),IT,4,7,2,8.46,8.38,81.5,0,75.1,71.0,100.0,88.0,49.0,51.8,22.3,19.8,2,78.3,1,4,2,78,139,107,51,38,18,77.0,1778,17,7,4,0,77.1,1,77.4,84.1,73.6,81.0,72.0,72.2,66.7,70.4,64.2,62.0,73.5,58.5
SP2026CSE1966,Aarav Deshmukh,aarav.deshmukh1966@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,4,7.14,7.53,85.7,0,96.4,82.2,74.8,79.6,71.4,74.2,44.9,17.0,1,70.7,1,2,2,56,458,374,200,156,18,81.7,2090,20,10,1,0,76.9,1,99.4,94.5,93.8,98.2,88.2,98.8,97.5,89.4,100.0,100.0,85.2,83.7
SP2026CSE1967,Kavya Mehta,kavya.mehta1967@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,6,8.62,8.24,86.6,0,96.4,86.1,88.4,83.4,83.5,80.5,34.7,30.8,3,96.0,2,5,3,110,684,518,267,222,29,75.7,2179,24,17,0,0,90.0,1,77.5,82.3,98.8,96.2,99.4,91.2,98.5,88.7,73.6,78.0,89.4,92.0
SP2026CSE1968,Kiran Sen,kiran.sen1968@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,4,7.16,7.52,76.5,0,88.4,94.0,82.2,90.3,81.8,86.7,28.8,15.8,2,78.6,1,2,1,79,270,201,82,71,48,74.4,2071,24,17,0,0,83.3,1,79.3,73.6,89.7,86.4,92.8,89.9,83.1,86.0,73.0,90.6,88.3,82.0
SP2026IT1969,Aditya Verma,aditya.verma1969@skillpilot.edu,Information Technology (IT),IT,3,6,4,7.56,7.29,79.1,0,85.6,80.8,83.3,85.6,65.6,66.2,30.2,29.8,1,62.8,1,3,2,73,527,412,211,153,48,78.2,2081,23,15,2,0,77.0,1,70.8,91.9,83.2,91.4,79.3,78.0,85.0,85.3,71.5,90.1,94.7,84.4
SP2026ECE1970,Yash Singh,yash.singh1970@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,1,7.61,7.57,76.5,0,83.7,92.2,89.7,90.2,78.6,74.5,59.8,36.9,2,75.2,1,4,2,71,541,441,220,197,24,81.5,2123,22,17,1,3,84.0,1,53.1,64.4,54.1,65.5,61.9,61.7,65.2,90.0,66.0,63.6,92.0,73.9
SP2026AID1971,Sneha Verma,sneha.verma1971@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,1,7.71,7.42,72.4,1,99.2,92.1,88.0,84.7,77.5,76.6,27.6,29.0,2,89.4,0,0,3,120,663,593,283,221,89,89.4,2286,24,23,0,0,70.2,1,94.2,90.2,96.9,100.0,100.0,100.0,97.8,100.0,93.4,90.4,100.0,86.1
SP2026AIM1972,Tanvi Nair,tanvi.nair1972@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,6,9.51,9.13,89.7,0,91.7,96.9,87.2,94.3,90.3,87.7,33.9,34.1,4,95.3,1,5,5,160,443,331,159,141,31,74.7,2127,20,23,0,0,94.0,1,78.8,70.2,88.7,95.0,93.6,91.5,89.1,92.2,93.5,98.0,97.0,73.5
SP2026CSE1973,Ishaan Deshmukh,ishaan.deshmukh1973@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,1,6.56,6.53,77.1,0,85.1,95.9,93.5,98.5,66.5,64.4,28.6,20.8,3,92.5,2,4,2,103,421,335,178,142,15,79.6,2141,20,24,1,0,85.2,1,86.6,62.0,88.0,82.9,83.3,78.2,85.0,88.4,65.3,84.8,78.8,67.3
SP2026ECE1974,Akash Rao,akash.rao1974@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,2,7.29,7.24,88.2,0,70.8,63.4,88.8,83.0,41.3,48.6,75.3,25.6,3,68.4,0,0,1,63,211,166,79,64,23,78.7,1728,16,9,4,2,69.6,1,72.1,73.6,73.0,73.1,65.5,71.6,72.2,74.3,80.4,78.7,55.3,67.7
SP2026AID1975,Kavya Bhat,kavya.bhat1975@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,0,9.55,9.59,89.4,0,41.6,51.4,73.8,67.7,63.1,66.1,22.8,15.6,1,61.1,0,0,1,75,72,65,27,25,13,90.3,1596,10,8,7,0,59.7,0,31.2,44.2,47.8,47.6,47.5,34.8,34.5,36.6,47.4,25.2,32.6,36.2
SP2026CSE1976,Tarun Kulkarni,tarun.kulkarni1976@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,0,9.68,9.54,89.1,0,56.2,43.6,83.7,68.0,60.4,63.6,23.2,25.4,2,70.7,1,2,3,43,79,68,27,29,12,86.1,1572,13,7,7,0,69.6,1,52.6,64.0,55.4,57.7,46.4,54.0,57.3,51.3,40.0,47.6,60.8,55.4
SP2026EEE1977,Elena Bhat,elena.bhat1977@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,6,1,6.79,6.73,73.1,1,82.6,85.3,77.7,85.4,61.9,66.7,62.7,32.9,3,85.6,0,0,3,78,602,485,225,199,61,80.6,2103,20,10,2,3,65.1,0,76.3,91.2,70.5,61.2,72.9,79.0,73.0,65.2,64.7,72.2,89.4,91.3
SP2026IT1978,Elena Bhat,elena.bhat1978@skillpilot.edu,Information Technology (IT),IT,3,5,5,7.45,7.51,81.7,0,89.9,82.7,73.1,75.1,84.2,84.0,39.4,20.1,4,92.2,0,0,3,83,164,142,67,54,21,86.6,1897,19,28,1,0,81.3,1,88.3,89.8,90.5,93.8,84.9,88.6,94.7,94.9,93.9,87.5,88.5,71.4
SP2026AIM1979,Kiran Deshmukh,kiran.deshmukh1979@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,0,9.56,9.35,96.6,0,54.3,34.2,78.7,64.4,72.8,74.3,29.9,33.8,1,67.2,0,0,3,77,38,33,13,13,7,86.8,1485,8,8,7,0,60.0,0,44.8,46.2,51.2,59.0,52.1,59.3,50.4,47.3,53.4,54.1,60.2,56.2
SP2026AIM1980,Rohan Chopra,rohan.chopra1980@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,0,8.89,8.65,88.7,0,55.1,40.2,82.5,66.0,79.5,82.9,40.3,27.1,1,74.3,0,0,3,61,91,77,34,30,13,84.6,1557,8,1,7,0,61.2,0,48.4,38.1,47.2,57.1,58.4,50.9,48.3,52.4,31.4,42.7,55.7,37.7
SP2026AID1981,Tarun Singh,tarun.singh1981@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,8,7,6.1,6.17,71.9,0,53.0,50.0,61.1,52.3,59.4,56.5,20.8,34.9,2,61.4,1,3,2,64,53,46,20,17,9,86.8,1560,9,7,6,0,59.0,0,39.4,38.4,59.8,58.0,60.4,58.2,45.0,53.9,43.7,45.5,31.8,40.8
SP2026ECE1982,Rahul Singh,rahul.singh1982@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,8,7,7.37,7.08,73.2,1,43.7,36.5,58.1,51.2,56.6,57.1,79.2,41.9,2,74.7,1,2,1,46,25,21,9,8,4,84.0,1507,11,8,8,1,45.1,0,86.3,79.9,73.8,77.1,27.1,28.3,31.9,48.2,47.8,24.7,48.2,52.1
SP2026CSE1983,Tarun Sen,tarun.sen1983@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,5,8.34,8.42,86.3,0,79.2,74.8,71.7,69.6,82.7,85.8,34.3,20.7,5,99.7,1,3,3,98,228,178,92,77,9,78.1,1848,17,10,2,0,81.3,1,55.1,84.0,76.2,74.1,86.1,80.7,85.1,76.6,73.6,84.5,57.6,83.9
SP2026AIM1984,Aditya Sharma,aditya.sharma1984@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,4,7.94,8.0,75.4,0,84.6,91.5,71.7,80.2,73.9,71.9,32.0,34.2,3,65.3,0,0,1,82,448,378,194,144,40,84.4,2159,24,11,1,0,80.3,1,73.9,82.9,85.2,78.0,83.4,79.5,91.2,90.0,71.8,69.9,75.4,80.6
SP2026CSE1985,Varun Kulkarni,varun.kulkarni1985@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,4,8.17,8.23,75.6,0,85.7,91.2,84.3,88.9,75.9,76.3,21.9,32.1,1,79.5,1,2,2,66,411,349,191,155,3,84.9,2116,20,11,1,0,81.0,1,90.1,62.2,76.1,84.7,89.4,80.4,87.1,83.1,73.5,73.9,77.8,76.8
SP2026ECE1986,Siddharth Patel,siddharth.patel1986@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,5,5,7.55,7.22,86.3,0,75.5,71.0,67.4,68.6,80.9,80.1,68.5,37.1,3,96.2,0,0,5,136,236,184,91,73,20,78.0,1823,15,35,4,2,74.9,1,60.3,65.0,75.4,64.4,64.5,80.0,72.1,65.4,60.0,62.9,54.3,54.5
SP2026CSE1987,Manish Kapoor,manish.kapoor1987@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,7,6.8,6.9,72.0,0,53.9,45.4,70.1,56.3,63.8,67.0,44.0,24.9,3,80.1,0,0,2,65,41,34,18,14,2,82.9,1561,9,0,6,0,60.4,0,44.5,55.5,57.0,50.2,45.7,49.8,47.4,51.9,37.8,37.9,60.8,48.9
SP2026AIM1988,Kiran Agarwal,kiran.agarwal1988@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,0,9.36,9.52,88.8,0,51.0,37.3,79.0,62.5,72.8,70.0,40.4,18.3,1,72.2,1,2,2,54,95,85,35,30,20,89.5,1514,9,8,8,0,64.2,0,39.5,30.0,56.1,56.5,46.5,51.0,52.5,44.7,47.3,42.4,32.6,35.4
SP2026AID1989,Divya Banerjee,divya.banerjee1989@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,3,6,2,8.33,8.57,81.1,0,71.0,78.7,94.5,87.3,43.0,43.2,32.8,23.8,3,60.5,1,3,1,89,267,216,96,90,30,80.9,1889,16,40,3,0,79.7,1,46.6,80.5,74.3,74.7,63.0,69.2,72.5,70.7,55.8,79.4,78.3,52.6
SP2026CSE1990,Yash Kumar,yash.kumar1990@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,6,9.6,9.34,90.1,0,89.5,90.4,92.8,92.2,88.4,90.7,29.9,22.6,4,100.0,2,5,4,124,615,506,255,213,38,82.3,2205,23,18,0,0,93.9,1,65.7,97.6,82.1,91.1,96.1,90.0,93.9,93.4,80.9,90.3,75.0,79.3
SP2026AIM1991,Pranav Sen,pranav.sen1991@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,7,0,9.46,9.11,95.4,0,58.0,48.1,82.0,72.8,65.0,66.5,29.9,23.3,1,79.3,0,0,3,52,40,33,16,13,4,82.5,1598,9,4,6,0,61.5,0,50.5,45.1,64.2,50.3,51.2,57.9,57.2,63.9,54.0,44.5,44.8,34.1
SP2026IT1992,Tarun Joshi,tarun.joshi1992@skillpilot.edu,Information Technology (IT),IT,3,5,1,7.14,7.43,73.9,1,96.7,85.4,86.5,87.1,73.3,66.8,36.8,27.0,3,76.7,2,4,3,81,564,459,219,204,36,81.4,2081,20,45,1,0,73.4,1,94.9,94.4,100.0,96.1,87.9,100.0,87.3,92.1,73.6,72.7,100.0,80.1
SP2026CIV1993,Manish Iyer,manish.iyer1993@skillpilot.edu,Civil Engineering,CIVIL,3,5,3,8.96,9.25,90.2,0,39.7,32.4,85.7,62.8,69.5,71.1,36.3,68.5,3,63.2,1,2,2,69,101,79,34,33,12,78.2,1460,8,0,9,0,69.0,1,23.1,29.5,16.0,41.8,45.4,26.8,17.4,22.4,34.9,39.6,37.2,41.1
SP2026ECE1994,Siddharth Patel,siddharth.patel1994@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,4,7.36,7.0,84.3,0,85.8,94.7,88.4,93.0,71.2,71.0,53.0,26.9,2,68.8,1,4,3,54,221,194,101,77,16,87.8,2003,19,28,1,3,81.4,1,53.6,52.9,51.1,50.9,91.1,78.9,90.2,72.4,77.0,85.7,88.6,65.4
SP2026CSE1995,Varun Joshi,varun.joshi1995@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,5,0,9.74,9.66,92.9,0,51.3,41.0,72.0,56.2,74.7,66.6,40.1,19.9,1,60.2,1,2,3,69,116,88,36,33,19,75.9,1541,12,0,8,0,64.4,0,57.6,42.6,49.9,54.0,58.3,46.5,46.6,46.0,37.7,34.1,47.0,45.6
SP2026AIM1996,Divya Menon,divya.menon1996@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,3,5,0,8.96,8.63,92.0,0,47.3,40.2,81.0,62.1,70.1,74.5,44.2,32.6,1,74.7,0,0,3,67,59,47,20,17,10,79.7,1540,11,11,8,0,58.6,0,31.7,30.5,39.1,48.3,46.7,45.9,51.8,45.9,28.2,55.9,31.7,49.9
SP2026AID1997,Pranav Bhat,pranav.bhat1997@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,6,9.15,8.83,92.7,0,96.4,98.0,92.4,93.2,82.9,85.4,30.9,22.5,4,90.9,1,5,5,118,439,353,149,146,58,80.4,2134,23,23,0,0,94.5,1,83.7,76.3,100.0,91.0,98.3,94.5,89.6,98.1,100.0,73.9,91.7,100.0
SP2026CIV1998,Bhavya Kulkarni,bhavya.kulkarni1998@skillpilot.edu,Civil Engineering,CIVIL,4,8,7,6.0,6.12,77.4,1,28.0,34.4,49.3,46.4,59.9,61.2,30.1,78.2,3,77.0,0,0,2,67,91,80,40,29,11,87.9,1465,9,1,10,0,38.7,0,31.9,26.8,33.1,32.7,36.9,17.0,13.4,13.4,4.0,18.1,25.0,20.8
SP2026EEE1999,Ananya Patel,ananya.patel1999@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,3,5,4,7.24,7.34,79.8,0,71.3,63.4,83.4,76.1,77.0,75.7,71.1,40.2,3,70.0,1,2,3,40,335,292,153,125,14,87.2,1835,19,11,4,2,77.7,1,68.2,62.1,48.1,60.4,47.3,62.5,51.5,54.6,64.7,53.4,66.6,62.9
SP2026CSE2000,Arjun Gupta,arjun.gupta2000@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,1,6.96,6.86,78.6,0,100.0,93.9,86.1,88.2,64.5,66.0,41.6,21.1,2,76.8,0,0,2,79,498,370,168,149,53,74.3,2084,22,32,0,0,78.5,1,78.3,99.9,93.1,98.3,95.4,92.7,95.7,100.0,86.0,92.6,100.0,85.4
SP2026MEC2001,Dev Singh,dev.singh2001@skillpilot.edu,Mechanical Engineering,MECH,4,7,1,7.16,6.77,75.9,0,68.3,75.7,88.5,83.5,70.2,67.5,28.5,65.5,2,88.8,0,0,3,101,763,589,321,211,57,77.2,2136,25,27,3,0,72.7,1,48.9,74.7,50.9,72.1,77.1,61.1,59.2,60.4,68.9,72.1,50.4,77.3
SP2026IT2002,Sneha Singh,sneha.singh2002@skillpilot.edu,Information Technology (IT),IT,3,6,7,6.98,6.91,78.6,0,67.0,53.1,65.9,56.0,63.2,66.5,30.1,15.0,3,72.6,1,3,1,46,99,76,36,29,11,76.8,1622,14,3,5,0,68.4,0,50.4,69.9,57.9,63.1,67.6,64.4,70.8,59.5,46.6,72.1,65.0,55.2
SP2026CSE2003,Yash Verma,yash.verma2003@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,2,8.13,7.81,87.2,0,66.7,71.5,96.9,83.6,53.6,51.6,26.7,16.5,1,63.7,0,0,3,79,210,171,73,62,36,81.4,1810,13,6,4,0,66.4,0,71.4,69.5,74.4,65.8,57.6,68.2,59.6,67.7,66.0,63.9,47.7,46.9
SP2026CSE2004,Rahul Bhat,rahul.bhat2004@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,2,7.49,7.58,84.5,0,73.5,66.4,99.2,86.4,48.1,49.3,38.1,21.0,1,75.4,1,2,1,89,278,219,116,89,14,78.8,1810,17,13,4,0,71.8,1,67.6,69.1,73.4,77.2,64.1,68.9,80.7,73.2,74.3,57.6,73.9,66.6
SP2026CIV2005,Bhavya Reddy,bhavya.reddy2005@skillpilot.edu,Civil Engineering,CIVIL,3,5,6,9.4,9.2,90.7,0,73.6,78.3,94.6,89.5,91.6,89.7,37.6,86.9,3,95.9,1,4,5,105,485,370,202,130,38,76.3,2024,19,37,3,0,89.5,1,58.0,80.9,79.5,55.7,66.9,48.7,79.6,65.7,49.4,76.5,61.2,79.3
SP2026AIM2006,Divya Sen,divya.sen2006@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,1,6.55,6.68,79.7,0,93.3,86.5,85.5,81.3,77.9,72.0,24.0,22.3,2,89.2,2,4,2,87,439,342,141,122,79,77.9,2035,19,27,0,0,83.9,1,96.5,81.1,97.4,95.6,83.7,91.9,97.1,96.7,76.3,77.3,76.3,78.2
SP2026AIM2007,Manish Mehta,manish.mehta2007@skillpilot.edu,Artificial Intelligence & Machine Learning (AI/ML),AIML,4,8,7,6.43,6.42,72.7,0,56.3,42.7,62.4,55.4,65.2,63.6,36.5,24.8,1,72.6,0,0,3,84,67,57,27,23,7,85.1,1561,11,9,7,0,52.1,0,42.6,62.4,51.1,50.0,62.8,53.9,55.6,51.9,53.6,45.7,35.3,49.3
SP2026ECE2008,Aarav Joshi,aarav.joshi2008@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,2,7.44,7.3,89.1,0,73.3,56.4,88.4,74.4,57.1,51.7,71.6,41.4,3,70.4,0,0,1,40,141,127,60,44,23,90.1,1713,12,2,5,2,67.6,0,72.7,68.4,72.6,70.5,70.3,57.6,70.3,82.8,70.9,72.6,68.1,51.7
SP2026ECE2009,Bhavya Verma,bhavya.verma2009@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,2,7.58,7.52,79.5,0,64.7,59.2,94.6,77.8,51.5,51.1,66.3,33.1,3,61.5,1,4,2,60,190,167,78,61,28,87.9,1725,16,27,4,2,74.2,1,59.9,67.6,57.5,62.1,47.5,62.1,43.0,45.1,62.5,54.8,56.4,44.9
SP2026EEE2010,Aditi Rao,aditi.rao2010@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,7,0,9.2,9.54,93.9,0,33.0,30.8,85.3,61.6,75.2,69.8,62.5,37.6,2,61.3,0,0,3,78,44,34,14,13,7,77.3,1410,6,3,9,3,59.4,0,20.2,16.3,16.7,28.8,41.1,31.5,33.0,8.5,40.1,10.1,26.0,40.4
SP2026EEE2011,Siddharth Verma,siddharth.verma2011@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,7,1,7.3,7.08,80.7,0,78.1,71.8,91.9,88.0,63.8,64.2,75.6,44.4,3,75.2,2,4,2,75,450,397,170,156,71,88.2,2001,22,25,3,2,81.5,1,72.3,86.5,79.0,59.2,80.1,87.4,71.0,84.9,81.7,65.9,54.5,58.8
SP2026CSE2012,Aditya Kulkarni,aditya.kulkarni2012@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,6,8.59,8.98,92.8,0,95.2,96.4,95.6,96.5,84.5,85.1,33.8,17.4,4,91.7,2,4,5,123,628,491,217,177,97,78.2,2264,25,26,0,0,93.5,1,82.4,85.2,100.0,94.9,88.1,98.6,89.4,93.2,71.9,70.2,100.0,82.3
SP2026IT2013,Divya Rao,divya.rao2013@skillpilot.edu,Information Technology (IT),IT,4,8,2,7.44,7.39,78.9,0,78.0,75.7,86.9,81.2,49.1,55.6,42.7,17.7,1,64.2,1,2,3,64,119,103,51,40,12,86.6,1845,15,14,2,0,70.6,1,81.3,59.4,78.9,83.2,68.0,79.7,76.9,80.5,86.7,75.9,86.4,74.1
SP2026CSE2014,Siddharth Gupta,siddharth.gupta2014@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,4,7.46,7.38,77.8,0,85.6,83.1,72.6,80.3,68.9,74.4,29.1,18.6,2,72.4,1,3,2,45,412,341,173,145,23,82.8,2027,20,11,2,0,79.2,1,87.4,82.9,77.6,77.7,86.8,77.7,83.3,79.3,84.9,79.8,67.9,73.5
SP2026ECE2015,Vikram Mehta,vikram.mehta2015@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,5,8.19,8.44,85.7,0,84.0,69.5,78.7,73.7,72.1,80.9,66.1,44.2,3,98.3,1,3,3,119,219,166,79,58,29,75.8,1775,14,7,3,2,81.3,1,58.8,61.2,61.3,63.2,84.0,83.3,90.6,83.6,71.6,91.2,81.7,69.4
SP2026CSE2016,Rahul Nair,rahul.nair2016@skillpilot.edu,Computer Science and Engineering (CSE),CSE,3,6,7,6.86,7.13,75.8,1,48.9,49.2,57.6,57.1,66.6,63.4,35.3,19.9,3,62.5,0,0,3,59,82,68,30,25,13,82.9,1586,11,7,7,0,47.0,0,40.0,43.6,50.5,47.3,50.9,43.5,51.6,43.7,58.4,46.7,25.7,55.7
SP2026MEC2017,Chetan Agarwal,chetan.agarwal2017@skillpilot.edu,Mechanical Engineering,MECH,4,8,0,9.05,9.33,94.4,0,32.6,25.0,93.9,70.2,74.4,77.0,23.4,78.1,1,69.5,1,2,1,40,41,34,14,12,8,82.9,1372,4,10,10,0,61.2,0,11.4,40.2,15.4,28.0,38.3,22.6,13.2,25.3,19.7,15.0,21.0,37.9
SP2026CSE2018,Pranav Rao,pranav.rao2018@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,7,5,7.26,7.02,87.7,0,89.9,74.1,75.4,77.1,77.5,77.5,30.8,31.7,5,96.2,0,0,6,122,267,200,89,83,28,74.9,1895,19,1,1,0,80.8,1,75.2,78.4,91.4,85.0,80.7,87.0,87.8,83.9,76.6,97.9,78.7,77.9
SP2026IT2019,Aditi Mehta,aditi.mehta2019@skillpilot.edu,Information Technology (IT),IT,4,7,3,8.35,8.68,81.0,0,53.9,45.0,76.5,60.3,60.8,65.0,24.8,30.9,3,64.9,1,4,3,49,167,125,61,52,12,74.9,1651,12,19,6,0,70.1,1,52.2,47.0,46.8,56.2,56.5,48.5,48.8,58.0,30.3,29.4,59.2,32.3
SP2026EEE2020,Gaurav Joshi,gaurav.joshi2020@skillpilot.edu,Electrical and Electronics Engineering (EEE),EEE,4,8,2,8.49,8.49,88.9,0,67.3,50.2,93.3,74.1,45.8,51.7,79.3,33.8,3,66.4,0,0,3,70,278,220,105,92,23,79.1,1699,16,24,5,1,70.6,1,49.7,75.1,48.4,65.4,65.0,55.4,48.3,63.3,71.2,63.3,49.2,56.1
SP2026ECE2021,Aarav Reddy,aarav.reddy2021@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,3,6,6,9.69,9.49,92.5,0,95.6,88.5,91.7,90.9,82.8,82.2,73.2,43.3,3,94.6,1,4,4,121,654,489,238,182,69,74.8,2170,21,20,0,2,93.5,1,75.1,68.6,79.5,74.4,96.0,86.4,100.0,95.5,82.7,96.3,73.4,100.0
SP2026IT2022,Sneha Mehta,sneha.mehta2022@skillpilot.edu,Information Technology (IT),IT,3,5,4,7.99,8.05,77.8,0,92.4,93.0,86.3,85.3,89.5,85.4,42.0,22.3,3,82.7,0,0,2,58,520,388,199,143,46,74.6,2135,22,22,0,0,84.4,1,83.2,71.4,94.5,89.0,95.9,91.0,96.7,92.2,78.4,71.4,97.0,73.3
SP2026AID2023,Gaurav Joshi,gaurav.joshi2023@skillpilot.edu,Artificial Intelligence & Data Science (AI & DS),AIDS,4,7,3,7.82,8.07,85.0,0,72.0,66.6,72.0,68.3,74.8,78.1,43.5,22.6,3,66.9,1,2,3,77,65,55,22,19,14,84.6,1757,17,1,4,0,75.7,1,67.7,62.8,79.0,72.9,70.7,77.6,64.7,77.2,60.3,63.9,70.7,53.5
SP2026CSE2024,Aditi Das,aditi.das2024@skillpilot.edu,Computer Science and Engineering (CSE),CSE,4,8,5,7.26,6.99,80.1,0,78.7,78.7,73.7,79.7,87.3,85.6,23.2,27.8,3,88.3,1,3,3,105,282,222,105,94,23,78.7,1921,21,10,2,0,81.1,1,81.0,62.2,76.9,76.6,81.4,82.8,81.9,81.9,77.0,73.8,73.6,54.3
SP2026IT2025,Yash Patel,yash.patel2025@skillpilot.edu,Information Technology (IT),IT,4,8,6,9.22,8.94,92.6,0,91.3,93.1,84.9,85.9,96.3,91.1,24.6,34.1,4,93.0,1,4,4,108,447,345,172,149,24,77.2,2069,22,23,0,0,92.5,1,90.7,81.9,92.1,91.5,86.4,91.1,89.1,86.9,99.9,71.7,95.6,75.1
SP2026ECE2026,Aditya Reddy,aditya.reddy2026@skillpilot.edu,Electronics and Communication Engineering (ECE),ECE,4,7,0,8.95,8.86,88.9,0,39.7,44.3,88.7,73.8,73.7,75.2,58.5,26.4,1,79.3,1,2,3,78,62,56,25,23,8,90.3,1574,12,4,8,3,65.7,0,60.1,56.0,55.5,58.4,45.2,15.0,34.3,45.9,47.2,30.2,45.5,46.8
